time unit: s, ADC_OF1, CS_ADC, MOSI, MISO, ADC_D1[13..0], ADC_D1[13], ADC_D1[12], ADC_D1[11], ADC_D1[10], ADC_D1[9], ADC_D1[8], ADC_D1[7], ADC_D1[6], ADC_D1[5], ADC_D1[4], ADC_D1[3], ADC_D1[2], ADC_D1[1], ADC_D1[0], 
1621,0,1,1,1,-3302,1,1,0,0,1,1,0,0,0,1,1,0,1,0, 
1622,0,1,1,1,-3477,1,1,0,0,1,0,0,1,1,0,1,0,1,1, 
1623,0,1,1,1,-3658,1,1,0,0,0,1,1,0,1,1,0,1,1,0, 
1624,0,1,1,1,-3847,1,1,0,0,0,0,1,1,1,1,1,0,0,1, 
1625,0,1,1,1,-4028,1,1,0,0,0,0,0,1,0,0,0,1,0,0, 
1626,0,1,1,1,-4203,1,0,1,1,1,1,1,0,0,1,0,1,0,1, 
1627,0,1,1,1,-4370,1,0,1,1,1,0,1,1,1,0,1,1,1,0, 
1628,0,1,1,1,-4525,1,0,1,1,1,0,0,1,0,1,0,0,1,1, 
1629,0,1,1,1,-4670,1,0,1,1,0,1,1,1,0,0,0,0,1,0, 
1630,0,1,1,1,-4804,1,0,1,1,0,1,0,0,1,1,1,1,0,0, 
1631,0,1,1,1,-4929,1,0,1,1,0,0,1,0,1,1,1,1,1,1, 
1632,0,1,1,1,-5040,1,0,1,1,0,0,0,1,0,1,0,0,0,0, 
1633,0,1,1,1,-5137,1,0,1,0,1,1,1,1,1,0,1,1,1,1, 
1634,0,1,1,1,-5224,1,0,1,0,1,1,1,0,0,1,1,0,0,0, 
1635,0,1,1,1,-5303,1,0,1,0,1,1,0,1,0,0,1,0,0,1, 
1636,0,1,1,1,-5373,1,0,1,0,1,1,0,0,0,0,0,0,1,1, 
1637,0,1,1,1,-5442,1,0,1,0,1,0,1,0,1,1,1,1,1,0, 
1638,0,1,1,1,-5499,1,0,1,0,1,0,1,0,0,0,0,1,0,1, 
1639,0,1,1,1,-5558,1,0,1,0,1,0,0,1,0,0,1,0,1,0, 
1640,0,1,1,1,-5606,1,0,1,0,1,0,0,0,0,1,1,0,1,0, 
1641,0,1,1,1,-5650,1,0,1,0,0,1,1,1,1,0,1,1,1,0, 
1642,0,1,1,1,-5693,1,0,1,0,0,1,1,1,0,0,0,0,1,1, 
1643,0,1,1,1,-5728,1,0,1,0,0,1,1,0,1,0,0,0,0,0, 
1644,0,1,1,1,-5761,1,0,1,0,0,1,0,1,1,1,1,1,1,1, 
1645,0,1,1,1,-5788,1,0,1,0,0,1,0,1,1,0,0,1,0,0, 
1646,0,1,1,1,-5817,1,0,1,0,0,1,0,1,0,0,0,1,1,1, 
1647,0,1,1,1,-5837,1,0,1,0,0,1,0,0,1,1,0,0,1,1, 
1648,0,1,1,1,-5860,1,0,1,0,0,1,0,0,0,1,1,1,0,0, 
1649,0,1,1,1,-5878,1,0,1,0,0,1,0,0,0,0,1,0,1,0, 
1650,0,1,1,1,-5896,1,0,1,0,0,0,1,1,1,1,1,0,0,0, 
1651,0,1,1,1,-5912,1,0,1,0,0,0,1,1,1,0,1,0,0,0, 
1652,0,1,1,1,-5926,1,0,1,0,0,0,1,1,0,1,1,0,1,0, 
1653,0,1,1,1,-5934,1,0,1,0,0,0,1,1,0,1,0,0,1,0, 
1654,0,1,1,1,-5947,1,0,1,0,0,0,1,1,0,0,0,1,0,1, 
1655,0,1,1,1,-5952,1,0,1,0,0,0,1,1,0,0,0,0,0,0, 
1656,0,1,1,1,-5964,1,0,1,0,0,0,1,0,1,1,0,1,0,0, 
1657,0,1,1,1,-5973,1,0,1,0,0,0,1,0,1,0,1,0,1,1, 
1658,0,1,1,1,-5983,1,0,1,0,0,0,1,0,1,0,0,0,0,1, 
1659,0,1,1,1,-5986,1,0,1,0,0,0,1,0,0,1,1,1,1,0, 
1660,0,1,1,1,-5992,1,0,1,0,0,0,1,0,0,1,1,0,0,0, 
1661,0,1,1,1,-5992,1,0,1,0,0,0,1,0,0,1,1,0,0,0, 
1662,0,1,1,1,-5995,1,0,1,0,0,0,1,0,0,1,0,1,0,1, 
1663,0,1,1,1,-6002,1,0,1,0,0,0,1,0,0,0,1,1,1,0, 
1664,0,1,1,1,-6008,1,0,1,0,0,0,1,0,0,0,1,0,0,0, 
1665,0,1,1,1,-6014,1,0,1,0,0,0,1,0,0,0,0,0,1,0, 
1666,0,1,1,1,-6016,1,0,1,0,0,0,1,0,0,0,0,0,0,0, 
1667,0,1,1,1,-6019,1,0,1,0,0,0,0,1,1,1,1,1,0,1, 
1668,0,1,1,1,-6020,1,0,1,0,0,0,0,1,1,1,1,1,0,0, 
1669,0,1,1,1,-6024,1,0,1,0,0,0,0,1,1,1,1,0,0,0, 
1670,0,1,1,1,-6025,1,0,1,0,0,0,0,1,1,1,0,1,1,1, 
1671,0,1,1,1,-6022,1,0,1,0,0,0,0,1,1,1,1,0,1,0, 
1672,0,1,1,1,-6024,1,0,1,0,0,0,0,1,1,1,1,0,0,0, 
1673,0,1,1,1,-6028,1,0,1,0,0,0,0,1,1,1,0,1,0,0, 
1674,0,1,1,1,-6030,1,0,1,0,0,0,0,1,1,1,0,0,1,0, 
1675,0,1,1,1,-6030,1,0,1,0,0,0,0,1,1,1,0,0,1,0, 
1676,0,1,1,1,-6032,1,0,1,0,0,0,0,1,1,1,0,0,0,0, 
1677,0,1,1,1,-6030,1,0,1,0,0,0,0,1,1,1,0,0,1,0, 
1678,0,1,1,1,-6026,1,0,1,0,0,0,0,1,1,1,0,1,1,0, 
1679,0,1,1,1,-6027,1,0,1,0,0,0,0,1,1,1,0,1,0,1, 
1680,0,1,1,1,-6026,1,0,1,0,0,0,0,1,1,1,0,1,1,0, 
1681,0,1,1,1,-6029,1,0,1,0,0,0,0,1,1,1,0,0,1,1, 
1682,0,1,1,1,-6029,1,0,1,0,0,0,0,1,1,1,0,0,1,1, 
1683,0,1,1,1,-6032,1,0,1,0,0,0,0,1,1,1,0,0,0,0, 
1684,0,1,1,1,-6029,1,0,1,0,0,0,0,1,1,1,0,0,1,1, 
1685,0,1,1,1,-6027,1,0,1,0,0,0,0,1,1,1,0,1,0,1, 
1686,0,1,1,1,-6027,1,0,1,0,0,0,0,1,1,1,0,1,0,1, 
1687,0,1,1,1,-6025,1,0,1,0,0,0,0,1,1,1,0,1,1,1, 
1688,0,1,1,1,-6025,1,0,1,0,0,0,0,1,1,1,0,1,1,1, 
1689,0,1,1,1,-6024,1,0,1,0,0,0,0,1,1,1,1,0,0,0, 
1690,0,1,1,1,-6026,1,0,1,0,0,0,0,1,1,1,0,1,1,0, 
1691,0,1,1,1,-6025,1,0,1,0,0,0,0,1,1,1,0,1,1,1, 
1692,0,1,1,1,-6028,1,0,1,0,0,0,0,1,1,1,0,1,0,0, 
1693,0,1,1,1,-6033,1,0,1,0,0,0,0,1,1,0,1,1,1,1, 
1694,0,1,1,1,-6035,1,0,1,0,0,0,0,1,1,0,1,1,0,1, 
1695,0,1,1,1,-6034,1,0,1,0,0,0,0,1,1,0,1,1,1,0, 
1696,0,1,1,1,-6032,1,0,1,0,0,0,0,1,1,1,0,0,0,0, 
1697,0,1,1,1,-6027,1,0,1,0,0,0,0,1,1,1,0,1,0,1, 
1698,0,1,1,1,-6028,1,0,1,0,0,0,0,1,1,1,0,1,0,0, 
1699,0,1,1,1,-6028,1,0,1,0,0,0,0,1,1,1,0,1,0,0, 
1700,0,1,1,1,-6032,1,0,1,0,0,0,0,1,1,1,0,0,0,0, 
1701,0,1,1,1,-6029,1,0,1,0,0,0,0,1,1,1,0,0,1,1, 
1702,0,1,1,1,-6031,1,0,1,0,0,0,0,1,1,1,0,0,0,1, 
1703,0,1,1,1,-6031,1,0,1,0,0,0,0,1,1,1,0,0,0,1, 
1704,0,1,1,1,-6028,1,0,1,0,0,0,0,1,1,1,0,1,0,0, 
1705,0,1,1,1,-6026,1,0,1,0,0,0,0,1,1,1,0,1,1,0, 
1706,0,1,1,1,-6026,1,0,1,0,0,0,0,1,1,1,0,1,1,0, 
1707,0,1,1,1,-6028,1,0,1,0,0,0,0,1,1,1,0,1,0,0, 
1708,0,1,1,1,-6028,1,0,1,0,0,0,0,1,1,1,0,1,0,0, 
1709,0,1,1,1,-6032,1,0,1,0,0,0,0,1,1,1,0,0,0,0, 
1710,0,1,1,1,-6035,1,0,1,0,0,0,0,1,1,0,1,1,0,1, 
1711,0,1,1,1,-6036,1,0,1,0,0,0,0,1,1,0,1,1,0,0, 
1712,0,1,1,1,-6017,1,0,1,0,0,0,0,1,1,1,1,1,1,1, 
1713,0,1,1,1,-5879,1,0,1,0,0,1,0,0,0,0,1,0,0,1, 
1714,0,1,1,1,-5587,1,0,1,0,1,0,0,0,1,0,1,1,0,1, 
1715,0,1,1,1,-5194,1,0,1,0,1,1,1,0,1,1,0,1,1,0, 
1716,0,1,1,1,-4785,1,0,1,1,0,1,0,1,0,0,1,1,1,1, 
1717,0,1,1,1,-4426,1,0,1,1,1,0,1,0,1,1,0,1,1,0, 
1718,0,1,1,1,-4150,1,0,1,1,1,1,1,1,0,0,1,0,1,0, 
1719,0,1,1,1,-3954,1,1,0,0,0,0,1,0,0,0,1,1,1,0, 
1720,0,1,1,1,-3816,1,1,0,0,0,1,0,0,0,1,1,0,0,0, 
1721,0,1,1,1,-3720,1,1,0,0,0,1,0,1,1,1,1,0,0,0, 
1722,0,1,1,1,-3657,1,1,0,0,0,1,1,0,1,1,0,1,1,1, 
1723,0,1,1,1,-3618,1,1,0,0,0,1,1,1,0,1,1,1,1,0, 
1724,0,1,1,1,-3599,1,1,0,0,0,1,1,1,1,1,0,0,0,1, 
1725,0,1,1,1,-3596,1,1,0,0,0,1,1,1,1,1,0,1,0,0, 
1726,0,1,1,1,-3598,1,1,0,0,0,1,1,1,1,1,0,0,1,0, 
1727,0,1,1,1,-3607,1,1,0,0,0,1,1,1,1,0,1,0,0,1, 
1728,0,1,1,1,-3620,1,1,0,0,0,1,1,1,0,1,1,1,0,0, 
1729,0,1,1,1,-3637,1,1,0,0,0,1,1,1,0,0,1,0,1,1, 
1730,0,1,1,1,-3655,1,1,0,0,0,1,1,0,1,1,1,0,0,1, 
1731,0,1,1,1,-3667,1,1,0,0,0,1,1,0,1,0,1,1,0,1, 
1732,0,1,1,1,-3682,1,1,0,0,0,1,1,0,0,1,1,1,1,0, 
1733,0,1,1,1,-3696,1,1,0,0,0,1,1,0,0,1,0,0,0,0, 
1734,0,1,1,1,-3707,1,1,0,0,0,1,1,0,0,0,0,1,0,1, 
1735,0,1,1,1,-3714,1,1,0,0,0,1,0,1,1,1,1,1,1,0, 
1736,0,1,1,1,-3724,1,1,0,0,0,1,0,1,1,1,0,1,0,0, 
1737,0,1,1,1,-3730,1,1,0,0,0,1,0,1,1,0,1,1,1,0, 
1738,0,1,1,1,-3738,1,1,0,0,0,1,0,1,1,0,0,1,1,0, 
1739,0,1,1,1,-3744,1,1,0,0,0,1,0,1,1,0,0,0,0,0, 
1740,0,1,1,1,-3754,1,1,0,0,0,1,0,1,0,1,0,1,1,0, 
1741,0,1,1,1,-3762,1,1,0,0,0,1,0,1,0,0,1,1,1,0, 
1742,0,1,1,1,-3767,1,1,0,0,0,1,0,1,0,0,1,0,0,1, 
1743,0,1,1,1,-3768,1,1,0,0,0,1,0,1,0,0,1,0,0,0, 
1744,0,1,1,1,-3773,1,1,0,0,0,1,0,1,0,0,0,0,1,1, 
1745,0,1,1,1,-3780,1,1,0,0,0,1,0,0,1,1,1,1,0,0, 
1746,0,1,1,1,-3781,1,1,0,0,0,1,0,0,1,1,1,0,1,1, 
1747,0,1,1,1,-3784,1,1,0,0,0,1,0,0,1,1,1,0,0,0, 
1748,0,1,1,1,-3793,1,1,0,0,0,1,0,0,1,0,1,1,1,1, 
1749,0,1,1,1,-3794,1,1,0,0,0,1,0,0,1,0,1,1,1,0, 
1750,0,1,1,1,-3797,1,1,0,0,0,1,0,0,1,0,1,0,1,1, 
1751,0,1,1,1,-3800,1,1,0,0,0,1,0,0,1,0,1,0,0,0, 
1752,0,1,1,1,-3795,1,1,0,0,0,1,0,0,1,0,1,1,0,1, 
1753,0,1,1,1,-3795,1,1,0,0,0,1,0,0,1,0,1,1,0,1, 
1754,0,1,1,1,-3798,1,1,0,0,0,1,0,0,1,0,1,0,1,0, 
1755,0,1,1,1,-3800,1,1,0,0,0,1,0,0,1,0,1,0,0,0, 
1756,0,1,1,1,-3802,1,1,0,0,0,1,0,0,1,0,0,1,1,0, 
1757,0,1,1,1,-3808,1,1,0,0,0,1,0,0,1,0,0,0,0,0, 
1758,0,1,1,1,-3807,1,1,0,0,0,1,0,0,1,0,0,0,0,1, 
1759,0,1,1,1,-3807,1,1,0,0,0,1,0,0,1,0,0,0,0,1, 
1760,0,1,1,1,-3808,1,1,0,0,0,1,0,0,1,0,0,0,0,0, 
1761,0,1,1,1,-3808,1,1,0,0,0,1,0,0,1,0,0,0,0,0, 
1762,0,1,1,1,-3806,1,1,0,0,0,1,0,0,1,0,0,0,1,0, 
1763,0,1,1,1,-3808,1,1,0,0,0,1,0,0,1,0,0,0,0,0, 
1764,0,1,1,1,-3816,1,1,0,0,0,1,0,0,0,1,1,0,0,0, 
1765,0,1,1,1,-3820,1,1,0,0,0,1,0,0,0,1,0,1,0,0, 
1766,0,1,1,1,-3827,1,1,0,0,0,1,0,0,0,0,1,1,0,1, 
1767,0,1,1,1,-3828,1,1,0,0,0,1,0,0,0,0,1,1,0,0, 
1768,0,1,1,1,-3831,1,1,0,0,0,1,0,0,0,0,1,0,0,1, 
1769,0,1,1,1,-3833,1,1,0,0,0,1,0,0,0,0,0,1,1,1, 
1770,0,1,1,1,-3829,1,1,0,0,0,1,0,0,0,0,1,0,1,1, 
1771,0,1,1,1,-3830,1,1,0,0,0,1,0,0,0,0,1,0,1,0, 
1772,0,1,1,1,-3833,1,1,0,0,0,1,0,0,0,0,0,1,1,1, 
1773,0,1,1,1,-3831,1,1,0,0,0,1,0,0,0,0,1,0,0,1, 
1774,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
1775,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
1776,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1777,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1778,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1779,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1780,0,1,1,1,-3838,1,1,0,0,0,1,0,0,0,0,0,0,1,0, 
1781,0,1,1,1,-3843,1,1,0,0,0,0,1,1,1,1,1,1,0,1, 
1782,0,1,1,1,-3845,1,1,0,0,0,0,1,1,1,1,1,0,1,1, 
1783,0,1,1,1,-3846,1,1,0,0,0,0,1,1,1,1,1,0,1,0, 
1784,0,1,1,1,-3845,1,1,0,0,0,0,1,1,1,1,1,0,1,1, 
1785,0,1,1,1,-3848,1,1,0,0,0,0,1,1,1,1,1,0,0,0, 
1786,0,1,1,1,-3848,1,1,0,0,0,0,1,1,1,1,1,0,0,0, 
1787,0,1,1,1,-3847,1,1,0,0,0,0,1,1,1,1,1,0,0,1, 
1788,0,1,1,1,-3848,1,1,0,0,0,0,1,1,1,1,1,0,0,0, 
1789,0,1,1,1,-3847,1,1,0,0,0,0,1,1,1,1,1,0,0,1, 
1790,0,1,1,1,-3845,1,1,0,0,0,0,1,1,1,1,1,0,1,1, 
1791,0,1,1,1,-3846,1,1,0,0,0,0,1,1,1,1,1,0,1,0, 
1792,0,1,1,1,-3847,1,1,0,0,0,0,1,1,1,1,1,0,0,1, 
1793,0,1,1,1,-3844,1,1,0,0,0,0,1,1,1,1,1,1,0,0, 
1794,0,1,1,1,-3843,1,1,0,0,0,0,1,1,1,1,1,1,0,1, 
1795,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1796,0,1,1,1,-3838,1,1,0,0,0,1,0,0,0,0,0,0,1,0, 
1797,0,1,1,1,-3838,1,1,0,0,0,1,0,0,0,0,0,0,1,0, 
1798,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
1799,0,1,1,1,-3833,1,1,0,0,0,1,0,0,0,0,0,1,1,1, 
1800,0,1,1,1,-3833,1,1,0,0,0,1,0,0,0,0,0,1,1,1, 
1801,0,1,1,1,-3831,1,1,0,0,0,1,0,0,0,0,1,0,0,1, 
1802,0,1,1,1,-3832,1,1,0,0,0,1,0,0,0,0,1,0,0,0, 
1803,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
1804,0,1,1,1,-3837,1,1,0,0,0,1,0,0,0,0,0,0,1,1, 
1805,0,1,1,1,-3841,1,1,0,0,0,0,1,1,1,1,1,1,1,1, 
1806,0,1,1,1,-3841,1,1,0,0,0,0,1,1,1,1,1,1,1,1, 
1807,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1808,0,1,1,1,-3842,1,1,0,0,0,0,1,1,1,1,1,1,1,0, 
1809,0,1,1,1,-3841,1,1,0,0,0,0,1,1,1,1,1,1,1,1, 
1810,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1811,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1812,0,1,1,1,-3821,1,1,0,0,0,1,0,0,0,1,0,0,1,1, 
1813,0,1,1,1,-3714,1,1,0,0,0,1,0,1,1,1,1,1,1,0, 
1814,0,1,1,1,-3503,1,1,0,0,1,0,0,1,0,1,0,0,0,1, 
1815,0,1,1,1,-3262,1,1,0,0,1,1,0,1,0,0,0,0,1,0, 
1816,0,1,1,1,-3066,1,1,0,1,0,0,0,0,0,0,0,1,1,0, 
1817,0,1,1,1,-2955,1,1,0,1,0,0,0,1,1,1,0,1,0,1, 
1818,0,1,1,1,-2944,1,1,0,1,0,0,1,0,0,0,0,0,0,0, 
1819,0,1,1,1,-3014,1,1,0,1,0,0,0,0,1,1,1,0,1,0, 
1820,0,1,1,1,-3138,1,1,0,0,1,1,1,0,1,1,1,1,1,0, 
1821,0,1,1,1,-3296,1,1,0,0,1,1,0,0,1,0,0,0,0,0, 
1822,0,1,1,1,-3474,1,1,0,0,1,0,0,1,1,0,1,1,1,0, 
1823,0,1,1,1,-3660,1,1,0,0,0,1,1,0,1,1,0,1,0,0, 
1824,0,1,1,1,-3847,1,1,0,0,0,0,1,1,1,1,1,0,0,1, 
1825,0,1,1,1,-4036,1,1,0,0,0,0,0,0,1,1,1,1,0,0, 
1826,0,1,1,1,-4209,1,0,1,1,1,1,1,0,0,0,1,1,1,1, 
1827,0,1,1,1,-4378,1,0,1,1,1,0,1,1,1,0,0,1,1,0, 
1828,0,1,1,1,-4532,1,0,1,1,1,0,0,1,0,0,1,1,0,0, 
1829,0,1,1,1,-4676,1,0,1,1,0,1,1,0,1,1,1,1,0,0, 
1830,0,1,1,1,-4810,1,0,1,1,0,1,0,0,1,1,0,1,1,0, 
1831,0,1,1,1,-4931,1,0,1,1,0,0,1,0,1,1,1,1,0,1, 
1832,0,1,1,1,-5041,1,0,1,1,0,0,0,1,0,0,1,1,1,1, 
1833,0,1,1,1,-5144,1,0,1,0,1,1,1,1,1,0,1,0,0,0, 
1834,0,1,1,1,-5233,1,0,1,0,1,1,1,0,0,0,1,1,1,1, 
1835,0,1,1,1,-5314,1,0,1,0,1,1,0,0,1,1,1,1,1,0, 
1836,0,1,1,1,-5391,1,0,1,0,1,0,1,1,1,1,0,0,0,1, 
1837,0,1,1,1,-5456,1,0,1,0,1,0,1,0,1,1,0,0,0,0, 
1838,0,1,1,1,-5518,1,0,1,0,1,0,0,1,1,1,0,0,1,0, 
1839,0,1,1,1,-5571,1,0,1,0,1,0,0,0,1,1,1,1,0,1, 
1840,0,1,1,1,-5622,1,0,1,0,1,0,0,0,0,0,1,0,1,0, 
1841,0,1,1,1,-5663,1,0,1,0,0,1,1,1,1,0,0,0,0,1, 
1842,0,1,1,1,-5702,1,0,1,0,0,1,1,0,1,1,1,0,1,0, 
1843,0,1,1,1,-5734,1,0,1,0,0,1,1,0,0,1,1,0,1,0, 
1844,0,1,1,1,-5768,1,0,1,0,0,1,0,1,1,1,1,0,0,0, 
1845,0,1,1,1,-5795,1,0,1,0,0,1,0,1,0,1,1,1,0,1, 
1846,0,1,1,1,-5820,1,0,1,0,0,1,0,1,0,0,0,1,0,0, 
1847,0,1,1,1,-5844,1,0,1,0,0,1,0,0,1,0,1,1,0,0, 
1848,0,1,1,1,-5864,1,0,1,0,0,1,0,0,0,1,1,0,0,0, 
1849,0,1,1,1,-5883,1,0,1,0,0,1,0,0,0,0,0,1,0,1, 
1850,0,1,1,1,-5900,1,0,1,0,0,0,1,1,1,1,0,1,0,0, 
1851,0,1,1,1,-5913,1,0,1,0,0,0,1,1,1,0,0,1,1,1, 
1852,0,1,1,1,-5928,1,0,1,0,0,0,1,1,0,1,1,0,0,0, 
1853,0,1,1,1,-5940,1,0,1,0,0,0,1,1,0,0,1,1,0,0, 
1854,0,1,1,1,-5950,1,0,1,0,0,0,1,1,0,0,0,0,1,0, 
1855,0,1,1,1,-5963,1,0,1,0,0,0,1,0,1,1,0,1,0,1, 
1856,0,1,1,1,-5974,1,0,1,0,0,0,1,0,1,0,1,0,1,0, 
1857,0,1,1,1,-5980,1,0,1,0,0,0,1,0,1,0,0,1,0,0, 
1858,0,1,1,1,-5990,1,0,1,0,0,0,1,0,0,1,1,0,1,0, 
1859,0,1,1,1,-5995,1,0,1,0,0,0,1,0,0,1,0,1,0,1, 
1860,0,1,1,1,-6003,1,0,1,0,0,0,1,0,0,0,1,1,0,1, 
1861,0,1,1,1,-6009,1,0,1,0,0,0,1,0,0,0,0,1,1,1, 
1862,0,1,1,1,-6014,1,0,1,0,0,0,1,0,0,0,0,0,1,0, 
1863,0,1,1,1,-6017,1,0,1,0,0,0,0,1,1,1,1,1,1,1, 
1864,0,1,1,1,-6020,1,0,1,0,0,0,0,1,1,1,1,1,0,0, 
1865,0,1,1,1,-6025,1,0,1,0,0,0,0,1,1,1,0,1,1,1, 
1866,0,1,1,1,-6027,1,0,1,0,0,0,0,1,1,1,0,1,0,1, 
1867,0,1,1,1,-6030,1,0,1,0,0,0,0,1,1,1,0,0,1,0, 
1868,0,1,1,1,-6032,1,0,1,0,0,0,0,1,1,1,0,0,0,0, 
1869,0,1,1,1,-6035,1,0,1,0,0,0,0,1,1,0,1,1,0,1, 
1870,0,1,1,1,-6034,1,0,1,0,0,0,0,1,1,0,1,1,1,0, 
1871,0,1,1,1,-6033,1,0,1,0,0,0,0,1,1,0,1,1,1,1, 
1872,0,1,1,1,-6035,1,0,1,0,0,0,0,1,1,0,1,1,0,1, 
1873,0,1,1,1,-6036,1,0,1,0,0,0,0,1,1,0,1,1,0,0, 
1874,0,1,1,1,-6037,1,0,1,0,0,0,0,1,1,0,1,0,1,1, 
1875,0,1,1,1,-6041,1,0,1,0,0,0,0,1,1,0,0,1,1,1, 
1876,0,1,1,1,-6039,1,0,1,0,0,0,0,1,1,0,1,0,0,1, 
1877,0,1,1,1,-6039,1,0,1,0,0,0,0,1,1,0,1,0,0,1, 
1878,0,1,1,1,-6040,1,0,1,0,0,0,0,1,1,0,1,0,0,0, 
1879,0,1,1,1,-6040,1,0,1,0,0,0,0,1,1,0,1,0,0,0, 
1880,0,1,1,1,-6042,1,0,1,0,0,0,0,1,1,0,0,1,1,0, 
1881,0,1,1,1,-6040,1,0,1,0,0,0,0,1,1,0,1,0,0,0, 
1882,0,1,1,1,-6044,1,0,1,0,0,0,0,1,1,0,0,1,0,0, 
1883,0,1,1,1,-6049,1,0,1,0,0,0,0,1,0,1,1,1,1,1, 
1884,0,1,1,1,-6051,1,0,1,0,0,0,0,1,0,1,1,1,0,1, 
1885,0,1,1,1,-6054,1,0,1,0,0,0,0,1,0,1,1,0,1,0, 
1886,0,1,1,1,-6054,1,0,1,0,0,0,0,1,0,1,1,0,1,0, 
1887,0,1,1,1,-6057,1,0,1,0,0,0,0,1,0,1,0,1,1,1, 
1888,0,1,1,1,-6059,1,0,1,0,0,0,0,1,0,1,0,1,0,1, 
1889,0,1,1,1,-6060,1,0,1,0,0,0,0,1,0,1,0,1,0,0, 
1890,0,1,1,1,-6065,1,0,1,0,0,0,0,1,0,0,1,1,1,1, 
1891,0,1,1,1,-6063,1,0,1,0,0,0,0,1,0,1,0,0,0,1, 
1892,0,1,1,1,-6062,1,0,1,0,0,0,0,1,0,1,0,0,1,0, 
1893,0,1,1,1,-6063,1,0,1,0,0,0,0,1,0,1,0,0,0,1, 
1894,0,1,1,1,-6062,1,0,1,0,0,0,0,1,0,1,0,0,1,0, 
1895,0,1,1,1,-6059,1,0,1,0,0,0,0,1,0,1,0,1,0,1, 
1896,0,1,1,1,-6057,1,0,1,0,0,0,0,1,0,1,0,1,1,1, 
1897,0,1,1,1,-6055,1,0,1,0,0,0,0,1,0,1,1,0,0,1, 
1898,0,1,1,1,-6053,1,0,1,0,0,0,0,1,0,1,1,0,1,1, 
1899,0,1,1,1,-6048,1,0,1,0,0,0,0,1,1,0,0,0,0,0, 
1900,0,1,1,1,-6051,1,0,1,0,0,0,0,1,0,1,1,1,0,1, 
1901,0,1,1,1,-6049,1,0,1,0,0,0,0,1,0,1,1,1,1,1, 
1902,0,1,1,1,-6049,1,0,1,0,0,0,0,1,0,1,1,1,1,1, 
1903,0,1,1,1,-6051,1,0,1,0,0,0,0,1,0,1,1,1,0,1, 
1904,0,1,1,1,-6049,1,0,1,0,0,0,0,1,0,1,1,1,1,1, 
1905,0,1,1,1,-6047,1,0,1,0,0,0,0,1,1,0,0,0,0,1, 
1906,0,1,1,1,-6045,1,0,1,0,0,0,0,1,1,0,0,0,1,1, 
1907,0,1,1,1,-6047,1,0,1,0,0,0,0,1,1,0,0,0,0,1, 
1908,0,1,1,1,-6048,1,0,1,0,0,0,0,1,1,0,0,0,0,0, 
1909,0,1,1,1,-6050,1,0,1,0,0,0,0,1,0,1,1,1,1,0, 
1910,0,1,1,1,-6053,1,0,1,0,0,0,0,1,0,1,1,0,1,1, 
1911,0,1,1,1,-6052,1,0,1,0,0,0,0,1,0,1,1,1,0,0, 
1912,0,1,1,1,-6029,1,0,1,0,0,0,0,1,1,1,0,0,1,1, 
1913,0,1,1,1,-5893,1,0,1,0,0,0,1,1,1,1,1,0,1,1, 
1914,0,1,1,1,-5597,1,0,1,0,1,0,0,0,1,0,0,0,1,1, 
1915,0,1,1,1,-5200,1,0,1,0,1,1,1,0,1,1,0,0,0,0, 
1916,0,1,1,1,-4783,1,0,1,1,0,1,0,1,0,1,0,0,0,1, 
1917,0,1,1,1,-4420,1,0,1,1,1,0,1,0,1,1,1,1,0,0, 
1918,0,1,1,1,-4138,1,0,1,1,1,1,1,1,0,1,0,1,1,0, 
1919,0,1,1,1,-3939,1,1,0,0,0,0,1,0,0,1,1,1,0,1, 
1920,0,1,1,1,-3800,1,1,0,0,0,1,0,0,1,0,1,0,0,0, 
1921,0,1,1,1,-3704,1,1,0,0,0,1,1,0,0,0,1,0,0,0, 
1922,0,1,1,1,-3643,1,1,0,0,0,1,1,1,0,0,0,1,0,1, 
1923,0,1,1,1,-3604,1,1,0,0,0,1,1,1,1,0,1,1,0,0, 
1924,0,1,1,1,-3586,1,1,0,0,0,1,1,1,1,1,1,1,1,0, 
1925,0,1,1,1,-3584,1,1,0,0,1,0,0,0,0,0,0,0,0,0, 
1926,0,1,1,1,-3588,1,1,0,0,0,1,1,1,1,1,1,1,0,0, 
1927,0,1,1,1,-3596,1,1,0,0,0,1,1,1,1,1,0,1,0,0, 
