time unit: s, ADC_OF1, CS_ADC, MOSI, MISO, ADC_D1[13..0],-4688.309419,1.334237443,,,,,,,,,,,,, 
1821,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1822,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1823,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1824,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1825,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1826,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1827,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1828,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1829,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1830,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1831,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1832,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1833,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1834,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1835,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1836,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1837,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1838,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1839,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1840,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1841,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1842,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1843,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1844,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1845,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1846,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1847,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1848,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1849,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1850,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1851,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1852,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1853,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1854,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1855,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1856,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1857,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1858,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1859,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1860,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1861,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1862,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1863,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1864,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1865,0,1,1,1,-4685,,,,,,,,,,,,,,, 
1866,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1867,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1868,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1869,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1870,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1871,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1872,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1873,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1874,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1875,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1876,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1877,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1878,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1879,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1880,0,1,1,1,-4692,,,,,,,,,,,,,,, 
1881,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1882,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1883,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1884,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1885,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1886,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1887,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1888,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1889,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1890,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1891,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1892,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1893,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1894,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1895,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1896,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1897,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1898,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1899,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1900,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1901,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1902,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1903,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1904,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1905,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1906,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1907,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1908,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1909,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1910,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1911,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1912,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1913,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1914,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1915,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1916,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1917,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1918,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1919,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1920,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1921,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1922,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1923,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1924,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1925,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1926,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1927,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1928,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1929,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1930,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1931,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1932,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1933,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1934,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1935,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1936,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1937,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1938,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1939,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1940,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1941,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1942,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1943,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1944,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1945,0,1,1,1,-4685,,,,,,,,,,,,,,, 
1946,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1947,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1948,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1949,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1950,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1951,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1952,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1953,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1954,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1955,0,1,1,1,-4685,,,,,,,,,,,,,,, 
1956,0,1,1,1,-4692,,,,,,,,,,,,,,, 
1957,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1958,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1959,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1960,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1961,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1962,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1963,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1964,0,1,1,1,-4691,,,,,,,,,,,,,,, 
1965,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1966,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1967,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1968,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1969,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1970,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1971,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1972,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1973,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1974,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1975,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1976,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1977,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1978,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1979,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1980,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1981,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1982,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1983,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1984,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1985,0,1,1,1,-4686,,,,,,,,,,,,,,, 
1986,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1987,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1988,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1989,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1990,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1991,0,1,1,1,-4689,,,,,,,,,,,,,,, 
1992,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1993,0,1,1,1,-4687,,,,,,,,,,,,,,, 
1994,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1995,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1996,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1997,0,1,1,1,-4690,,,,,,,,,,,,,,, 
1998,0,1,1,1,-4688,,,,,,,,,,,,,,, 
1999,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2000,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2001,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2002,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2003,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2004,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2005,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2006,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2007,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2008,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2009,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2010,0,1,1,1,-4692,,,,,,,,,,,,,,, 
2011,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2012,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2013,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2014,0,1,1,1,-4686,,,,,,,,,,,,,,, 
2015,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2016,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2017,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2018,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2019,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2020,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2021,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2022,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2023,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2024,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2025,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2026,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2027,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2028,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2029,0,1,1,1,-4686,,,,,,,,,,,,,,, 
2030,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2031,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2032,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2033,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2034,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2035,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2036,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2037,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2038,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2039,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2040,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2041,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2042,0,1,1,1,-4690,,,,,,,,,,,,,,, 
2043,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2044,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2045,0,1,1,1,-4688,,,,,,,,,,,,,,, 
2046,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2047,0,1,1,1,-4689,,,,,,,,,,,,,,, 
2048,0,1,1,1,-4687,,,,,,,,,,,,,,, 
2049,0,1,1,1,-4687,,,,,,,,,,,,,,, 
